output,nstep_coarse,aexp,z,time
66,4821,0.145437211126597,5.875819415497055,0.9816491858709604
67,4912,0.146920993050465,5.806379260290707,0.996672720710504
68,4939,0.147345887477705,5.786752023542636,1.0009916976653461
69,5003,0.148394131643776,5.738810955142932,1.0116653531290771
70,5089,0.149850476094674,5.673318804594323,1.0265652388177682
71,5178,0.1513186048781,5.608572692073027,1.0416453772218541
72,5265,0.152766666057959,5.545930639218143,1.056594617608375
73,5350,0.154209726618519,5.484675266131432,1.0715568675167524
74,5434,0.155656105403882,5.424418736452983,1.086632079172437
75,5521,0.157081885095765,5.366106437991559,1.1015514356917235
76,5620,0.158513102848939,5.308626744585194,1.1165962819687885
77,5707,0.15992826744569,5.2528033097062705,1.1315400213734206
78,5742,0.160551783761225,5.228520023715307,1.1381406104907406
79,5789,0.161342408845707,5.1979984503411485,1.1465293631852378
80,5872,0.162754514373201,5.144222812197823,1.161563400349165
81,5956,0.164146008309064,5.092137178975072,1.1764405949435448
82,6037,0.16554955297695,5.040487467454733,1.1915064720368091
83,6116,0.166939992361244,4.990176385273127,1.2064961281099633
84,6196,0.168327535723166,4.940798667929263,1.2215159575691186
85,6272,0.169705503159391,4.892560826744544,1.2364896022874166
86,6348,0.171070565520525,4.8455409728567265,1.2513765506706611
87,6426,0.17244747322827,4.798867221883226,1.26645118224002
88,6503,0.173804019407891,4.753606869431227,1.2813694913765687
89,6579,0.175162107739385,4.708997299163871,1.296352506701618
90,6662,0.176525755202116,4.664895747677352,1.311447805598854
91,6737,0.177872744319786,4.621996803524683,1.3264275127250509
92,6811,0.179216403697185,4.579846372152748,1.3414106365998222
93,6882,0.18054729638093,4.538714896567254,1.356312195577789
94,6954,0.181886394226332,4.497937348494802,1.3713553312443096
95,6969,0.182176303742164,4.489188107665804,1.3746232546846164
96,7024,0.183213091900383,4.458125233450686,1.3863097350727192
97,7094,0.184538403139373,4.41892626677141,1.401304407628907
98,7166,0.185856485508209,4.3804955865036606,1.4162646450380227
99,7237,0.187179786039384,4.342457223396936,1.431338640039628
100,7307,0.188493412437212,4.305225191002919,1.446354357442508
101,7374,0.18979250042589,4.268912089550551,1.4612410086198635
102,7441,0.191096236617241,4.232965429889467,1.4762426143306913
103,7506,0.192391415425047,4.19773711207809,1.4911798595097117
104,7574,0.193693573624121,4.162793898059756,1.506261523097443
105,7641,0.194975420349054,4.128851617346196,1.5211514018496324
106,7647,0.195090454135073,4.1258274241734,1.5224880228549869
107,7708,0.196262227114942,4.095223949610766,1.5361277215148035
108,7774,0.197545257573068,4.062131140405231,1.5511264648080498
109,7843,0.19883882836049,4.029198815168153,1.5662962220864038
110,7920,0.200105220007505,3.997370882990932,1.5811737896398634
111,7997,0.201385265971296,3.9656065709520814,1.5962624945312391
112,8069,0.202639153465229,3.9348804655936878,1.6111052291767898
113,8142,0.203912439720263,3.9040656929604136,1.6262024868097373
114,8148,0.204019600374742,3.9014898478538624,1.6274755138947354
115,8213,0.205160131918131,3.8742413579605675,1.6410403491657166
116,8285,0.206431446625061,3.8442231857062374,1.6561969154271532
117,8355,0.207684702980909,3.814991117048823,1.6711940079213818
118,8426,0.208927755204861,3.7863434851892457,1.6861181035554185
119,8450,0.209329005096522,3.7771688378249264,1.6909322539423597
120,8497,0.21016545888414,3.7581558135643967,1.7010018164463312
121,8568,0.211408775854764,3.7301726049773416,1.7160025411142545
122,8650,0.212659401157492,3.7023550078532237,1.7311211887582263
123,8719,0.213886554868353,3.675375694444652,1.746001886206428
124,8772,0.214843667624962,3.6545472391843177,1.7576407243708803
125,8789,0.215131400052777,3.6483219081671736,1.7611298412582996
126,8854,0.216361139017031,3.621902087145531,1.7761321282642268
127,8925,0.217575096007848,3.596114253645692,1.790972660613935
128,8992,0.218808091533699,3.5702148992327745,1.8060919016490953
129,9058,0.220021895771072,3.545002198510635,1.821003658463124
130,9089,0.220591420936268,3.533267865792996,1.8280138519814932
131,9124,0.221234153871753,3.5200977448522215,1.835945584938151
132,9190,0.222447713149976,3.495438437372436,1.8509260162227565
133,9255,0.223662639663415,3.4710193955721795,1.8659715581007361
134,9319,0.224872189308073,3.446970535026937,1.8809815970231005
135,9383,0.226084303798112,3.423128820534912,1.8960614842929837
136,9385,0.226121552362733,3.4224002071056434,1.8965263736162759
137,9446,0.227273369142143,3.399987573443207,1.9108965665310846
138,9509,0.2284840411056,3.376673290445801,1.9260253384836399
139,9572,0.229670600375756,3.3540618536457654,1.9408964653399041
140,9638,0.230860127125404,3.3316271737856082,1.9558379657184815
141,9696,0.231983011881202,3.3106604741906613,1.969965958642862
142,9700,0.232057869968605,3.3092699253651237,1.9709120245990783
143,9763,0.233246885373288,3.2873026938799264,1.9859177841772955
144,9827,0.234423212953448,3.2657891571453765,2.0007918797113353
145,9890,0.235607118831852,3.244353926816955,2.0157904042361374
146,9952,0.236790517883285,3.223142079079805,2.030828978695761
147,10007,0.237860123344852,3.2041515237515874,2.044464591800657
148,10013,0.237977101047116,3.2020849720411313,2.045948616804884
149,10072,0.23914321549964,3.1815946896536795,2.0608324617384963
150,10132,0.240324469249768,3.1610411254490494,2.075945814205081
151,10192,0.241476130730017,3.1411960551829967,2.0907153102812246
152,10252,0.242656284258555,3.1210554387888036,2.1058716328180673
153,10311,0.24381880540518,3.1014063633778868,2.1208290088858295
154,10369,0.244978361052966,3.08199318381346,2.1357794502918828
155,10430,0.246136598592652,3.062784672079455,2.150754893462808
156,10488,0.24729094352852,3.043819744189986,2.1657190750010127
157,10547,0.248459014991955,3.0248086793404525,2.180884820142588
158,10603,0.249598978770025,3.006426648569656,2.1957141580963824
159,10622,0.249990931918467,3.0001450945674453,2.2008247981099225
160,10660,0.250745383045529,2.988109323705575,2.210652799278733
161,10717,0.251892537592275,2.969946904972019,2.2256257535724284
162,10773,0.25303940853832,2.9519535940132466,2.2406409107427843
163,10830,0.254188780590223,2.9340839421709064,2.255719448090282
164,10887,0.255335666055646,2.91641330585625,2.2707884078186593
165,10932,0.256279997657218,2.9019822426310826,2.2831975327394574
166,10941,0.256464469570688,2.899175592135483,2.2856396525843032
167,10994,0.257604361686885,2.881921848883475,2.3006644485848042
168,11050,0.258733704189759,2.8649777118584665,2.3156117976651016
169,11107,0.25986416607545,2.8481642740602258,2.330580530612716
170,11162,0.261004260428613,2.8313550834681065,2.345692407707892
171,11215,0.262136734847622,2.814802990436621,2.3607224921648675
172,11233,0.262522796861406,2.809192999448087,2.3658816176827706
173,11270,0.263246003599116,2.798728133866941,2.3755134517342413
174,11324,0.264382998409392,2.782391477577235,2.3906855635127005
175,11381,0.265498712758192,2.7664966041126124,2.405583852115779
176,11438,0.266614424201881,2.750734803615869,2.420518253926454
177,11491,0.267727261255348,2.735144472442193,2.4354628192240546
178,11523,0.26838509648587,2.7259893082500137,2.444261276468854
179,11545,0.268846929241134,2.719588699869734,2.450503379762818
180,11598,0.269975493267626,2.704039903387463,2.4656642496123045
181,11648,0.271067319415418,2.689120481792469,2.480408821386129
182,11701,0.272184574779251,2.6739774868249855,2.4955002827536332
183,11754,0.273299748834845,2.658986165421981,2.510565006824006
184,11793,0.274143794853099,2.6477207172821617,2.5220284010810023
185,11805,0.274403693091017,2.644265821409007,2.525540678346614
186,11855,0.275497307686357,2.62979953741857,2.540394827668038
187,11907,0.276610475246603,2.615192082326177,2.5555107537087283
188,11956,0.277697481566418,2.6010409397999026,2.5703308855447333
189,12009,0.278807668896744,2.586701915184221,2.58548572156741
190,12057,0.279833827224813,2.5735493807781133,2.5994780201960856
191,12060,0.279897180099563,2.5727405315204934,2.600349544350637
192,12109,0.28099508171155,2.558781149865571,2.615399271688447
193,12158,0.282086435806356,2.545012709106192,2.630366061866459
194,12208,0.283181821492203,2.5313001192328777,2.645378047528575
195,12258,0.2842796140404,2.5176634222455587,2.6605101386757655
196,12305,0.285364811682245,2.5042862997190576,2.6754539024371957
197,12306,0.285387419149014,2.5040087015113084,2.675766826692008
198,12352,0.286454462317763,2.4909562654698787,2.6904776419492964
199,12399,0.287541198533257,2.4777625088195494,2.7055171827024647
200,12448,0.288613922788138,2.464836312605983,2.7203408121024037
201,12496,0.289689861074814,2.4519675500197935,2.7352732780589757
202,12543,0.29077331747021,2.439105103247484,2.750316463939924
203,12591,0.291851985592706,2.426394368944092,2.7652939056896124
204,12639,0.292934237304412,2.4137354827555306,2.7803910806751175
205,12687,0.294003323630226,2.401322092731579,2.7952755602952926
206,12733,0.295087059864498,2.3888304029976553,2.810432069052932
207,12739,0.295226382232592,2.387231156096873,2.812373829519786
208,12778,0.296139195999516,2.3767904198728034,2.825146126208867
209,12826,0.297212805513536,2.36459257962375,2.840175928448119
210,12873,0.29828470355698,2.352501781268762,2.8552315768972556
211,12920,0.299365326233387,2.340400214620694,2.870374658511595
212,12966,0.30041682850506,2.3287083316078503,2.8852103247484577
213,12976,0.300664117629747,2.3259705477440797,2.8886809527732593
214,13011,0.301482630401473,2.316940676377733,2.9002039173450775
215,13056,0.302540084105025,2.305347134275457,2.9151414464675907
216,13102,0.303601109646427,2.2937956029363566,2.9301194973307
217,13146,0.304660478460608,2.282342380123643,2.9451035718764023
218,13190,0.305713483917271,2.2710366163325975,2.9600255113710636
219,13195,0.305832580728714,2.2697628147311124,2.961719625176781
220,13236,0.306791963007717,2.2595377994789456,2.9753050852480816
221,13283,0.307847529614394,2.2483612951274536,2.9903215452194445
222,13327,0.308881042233116,2.2374923134495535,3.00499063773498
223,13371,0.309932169018718,2.22651244356505,3.019997097267401
224,13402,0.310661505417732,2.218937597869896,3.030381600216454
225,13416,0.311002081057199,2.2154125676608625,3.0352133306455755
226,13459,0.31204823535519,2.2046327673083828,3.050203288858463
227,13501,0.313088621450036,2.193983848306618,3.0650396572413077
228,13546,0.314133742965595,2.1833574787587318,3.080036871599846
229,13586,0.315064459497188,2.173953677910552,3.0933301316363604
230,13592,0.315192132968812,2.1726680186492766,3.095173676170764
231,13636,0.316239433831825,2.1621609863234084,3.110237766213536
232,13679,0.317275337023506,2.1518365385139058,3.1250960240177657
233,13722,0.318320149328459,2.141491363677858,3.1401640358313094
234,13766,0.319364533866086,2.131218072008315,3.155187341610919
235,13767,0.319388999926908,2.1309782122391487,3.155541090019136
236,13808,0.320386010405055,2.1212349089016973,3.1699566051352335
237,13851,0.321438238973839,2.111017541635385,3.1851167871805997
238,13895,0.32247267213775,2.1010379681811675,3.200104483611827
239,13937,0.323508076063929,2.0911129396423114,3.2150581522332518
240,13940,0.323581146171334,2.0904149139471397,3.216122776666569
241,13979,0.324543329476876,2.081252668516951,3.2301046119660137
242,14021,0.3255634081647,2.0715982660253633,3.2448694767367874
243,14064,0.326600447444411,2.0618451622611595,3.2599909959623603
244,14106,0.327621861000963,2.0522993702091834,3.274793875315007
245,14115,0.327850126003644,2.050174212801386,3.278137452730956
246,14149,0.328655273970796,2.042701819198127,3.2898889518126224
247,14190,0.32968632190296,2.033186194161675,3.304884425783663
248,14231,0.330715085190518,2.023750789668155,3.319941979904701
249,14273,0.331749873497359,2.014319159967851,3.3350468230963277
250,14276,0.33182597063746,2.01362789078544,3.336151405008249
251,14314,0.332760446680336,2.005164856509052,3.349852149672057
252,14356,0.333794132690317,1.9958585309459784,3.3649780494621138
253,14397,0.334803212059442,1.9868291700333414,3.379774067624574
254,14418,0.33532410011251,1.9821894688287358,3.387444012182989
255,14438,0.335838113691461,1.9776251093367962,3.3949786085155607
256,14478,0.336849742747729,1.968682688734937,3.409831666842365
257,14522,0.337861962212665,1.9597886469698431,3.424750898419469
258,14537,0.338252965563821,1.9563672807218055,3.4304942055839716
259,14562,0.338890159360135,1.9508086097516646,3.4398382127843274
260,14604,0.339910087072896,1.9419544698170235,3.454927311603811
261,14642,0.340923552938115,1.9332089008867088,3.469853000565286
262,14658,0.341360276034518,1.9294562671928497,3.476299642577318
263,14680,0.341925068072389,1.924617389527842,3.484693964697486
264,14719,0.342953448929224,1.915847626324271,3.4998835417678884
265,14756,0.343948861884653,1.9074089517858641,3.514615100115926
266,14779,0.344541195729378,1.9024105459524092,3.5234284557561577
267,14796,0.344978596992562,1.8987305552221279,3.529897056758301
268,14834,0.345979287017675,1.890346438423966,3.54471183316007
269,14873,0.346977995268497,1.8820271418831167,3.5595885477376408
270,14900,0.347683427166225,1.8761796561614856,3.570051101735931
271,14912,0.348006455446694,1.87350991439633,3.5748326711939056
272,14950,0.349001631451321,1.8653161185565423,3.5896780904261907
273,14988,0.350009017465676,1.857069247074659,3.6046877618791275
274,15015,0.350743194584649,1.851088817800735,3.6155883698223104
275,15026,0.351019216879713,1.8488468776416855,3.619736018807339
276,15063,0.352018801954704,1.8407573528662682,3.6346785245707216
277,15100,0.353015139743024,1.8327396970224736,3.6495110104401207
278,15138,0.354032026604153,1.8246032134208883,3.6647822957011074
279,15174,0.355026344411363,1.8166923828089696,3.6796478626226348
280,15175,0.355054150482191,1.8164717935050825,3.6800635778031503
281,15211,0.356026829649715,1.8087770828503924,3.694629420457019
282,15248,0.357016814728241,1.8009885213983376,3.709504329622494
283,15279,0.357724822289249,1.795444815935698,3.7201030661824044
284,15294,0.358026168232425,1.7930919265957552,3.7246086826496407
285,15337,0.359023415576376,1.785333648488081,3.739646018315314
286,15377,0.360034122691411,1.7775145103596484,3.754826257975922
287,15385,0.360256725200286,1.7757982850814136,3.7581629890773414
288,15416,0.361010235297035,1.770004565596905,3.769519483624233
289,15454,0.362012716385855,1.7623339035807226,3.784663257667418
290,15479,0.362695426785615,1.7571342954679388,3.794918682846318
291,15490,0.362993295961286,1.7548718147859463,3.7993897908459195
292,15527,0.363994483819811,1.7472943806891106,3.814549373934415
293,15564,0.36497690502448,1.7398993915325334,3.8294010835178716
294,15570,0.365138752747465,1.7386849313461226,3.831833923666308
295,15600,0.3659806937048,1.7323845689155393,3.8445415496794006
296,15636,0.36697528415292,1.7249791557714174,3.8596374968902643
297,15669,0.367904194548544,1.7180989366731794,3.8736877637526343
298,15671,0.367958803058629,1.717695545500142,3.8745098153723116
299,15706,0.368936828481451,1.7104911269390306,3.889357472503088
300,15742,0.369922968212727,1.7032655064146827,3.9043335095573726
301,15770,0.370700395491396,1.6975962587642024,3.9161085966538933
302,15778,0.370932779646119,1.6959062527556341,3.919612008919838
303,15812,0.371912461322842,1.688804769926601,3.934577611537116
304,15847,0.372886005681385,1.6817847405473745,3.949372138808482
305,15873,0.373596576985516,1.6766840533412304,3.960144095482252
306,15883,0.373889017351867,1.674590462920444,3.964601298828126
307,15918,0.374873310982634,1.6675678708061588,3.979668178854274
308,15952,0.375850563120435,1.6606319056639718,3.9945427652351273
309,15988,0.376815979888356,1.653815266264139,4.009264677445249
310,16024,0.377802933946383,1.646882567994874,4.0243917024196225
311,16060,0.378788087934271,1.63999854233411,4.039411128113585
312,16080,0.3793557999056,1.6360477426438265,4.048080315359476
313,16094,0.379776429999026,1.6331281275211436,4.0545456380667835
314,16129,0.380756415739688,1.6263510177689842,4.069585537433699
315,16165,0.381733730189056,1.6196270355903417,4.084510614895657
316,16201,0.382694475911514,1.6130505218769304,4.099278276738885
317,16238,0.383663726707209,1.6064491646955847,4.114179945399069
318,16277,0.384658635789847,1.5997076549357296,4.1293998513839965
319,16285,0.384869017072564,1.5982865744983,4.132640215063796
320,16315,0.385638725201276,1.5931005748400167,4.144516713815968
321,16351,0.386592278351123,1.5867045360170091,4.159203936853083
322,16388,0.387583625899653,1.5800883555873027,4.174396201511397
323,16426,0.388549896817361,1.573672025629318,4.189345283687262
324,16462,0.389516860161541,1.567282965839472,4.204270583374407
325,16497,0.390494550373489,1.5608552002673246,4.21928096287487
326,16533,0.391455492329939,1.5545688324565599,4.2341857909904155
327,16571,0.392443983557242,1.5481343628603232,4.249478319260085
328,16606,0.393315072997497,1.542490915435534,4.262877057045366
329,16647,0.394378003284435,1.5356383765622335,4.2793855396837746
330,16683,0.395334353508889,1.5295044337135129,4.294220501223509
331,16719,0.396309528893217,1.5232802319760608,4.309249127913051
332,16757,0.3972707329235,1.5171751078692322,4.324218362711353
333,16799,0.398228951820887,1.5111182786372948,4.339111759613751
334,16840,0.399212580411393,1.5049310795002726,4.3543143182464625
335,16880,0.400163586549611,1.4989780020277363,4.369144617668175
336,16921,0.40113060217602,1.4929536529381777,4.384205235117818
337,16962,0.402092102355938,1.4869923933864904,4.399111633859631
338,17002,0.403044688247957,1.4811144499807685,4.413977646796396
339,17043,0.4040174922522,1.4751403569817954,4.429159869302505
340,17083,0.404969355807621,1.4693226429583128,4.443967207453365
341,17123,0.405942766466339,1.4634014511573286,4.459151277344139
342,17163,0.406887272231658,1.4576831674170876,4.473934211765965
343,17204,0.407869255172128,1.45176606797191,4.489264828318279
344,17243,0.408813089708953,1.4461056291322074,4.503960184446211
345,17283,0.409768605288644,1.4404016976742096,4.518973203507206
346,17324,0.410733021751609,1.4346715434162256,4.5340888699511925
347,17364,0.411699889733894,1.42895377175437,4.549143520862501
348,17402,0.412634837923247,1.4234502472765205,4.56385640514903
349,17442,0.413595200141216,1.4178230300026806,4.5789427837622645
350,17482,0.414550806963228,1.412249555911981,4.593884298650687
351,17521,0.415499144065042,1.4067438267537336,4.608785643382544
352,17559,0.416455265959988,1.4012182861822127,4.623839800204584
353,17598,0.417410111806452,1.3957253830584917,4.638836171589614
354,17637,0.418382537217302,1.390157119489464,4.65406129591091
355,17675,0.419337091277748,1.3847163077154314,4.669153735049417
356,17714,0.420281769433961,1.3793561194595911,4.684058931022367
357,17752,0.421218398553805,1.3740653386304147,4.698742361622932
358,17791,0.422173853612902,1.3686924034782035,4.713825371396046
359,17830,0.423141376425694,1.3632763320076915,4.72913151677508
360,17866,0.424066398178503,1.3581212854763094,4.7437022464144105
361,17903,0.425017392551516,1.3528448894683547,4.758659212363465
362,17940,0.425968287663638,1.3475926001083933,4.77374703331258
363,17978,0.426919142617727,1.3423639283737212,4.78880496613526
364,18015,0.42786360686844,1.3371934045035085,4.803682868623197
365,18053,0.428827948033263,1.3319375628065004,4.818941426105728
366,18090,0.429776275749236,1.3267919995273907,4.834018650977961
367,18126,0.43070672006373,1.321765492426108,4.848734843435947
368,18164,0.431649709357685,1.316693324056784,4.8636248114857485
369,18201,0.432603071032262,1.3115878433637462,4.878783115743679
370,18238,0.433557010086987,1.3065017442558808,4.893959410313274
371,18274,0.434502909002675,1.3014805638363254,4.908935301025424
372,18310,0.435436855207917,1.296544236069566,4.92370682329919
373,18351,0.43638221569135,1.2915690970946736,4.938815359993715
374,18388,0.437321182304876,1.2866488989386653,4.95374464267269
375,18424,0.438268993169955,1.2817037380789862,4.968790105638906
376,18460,0.439195545927794,1.2768901216598523,4.983493921266145
377,18498,0.440155146188335,1.271926180256715,4.998849646963214
378,18535,0.441085287930568,1.2671352397439555,5.013654200891378
379,18573,0.442024167269632,1.2623197418751229,5.0285561243894055
380,18609,0.442961887940901,1.2575305623887392,5.0435210171036005
381,18645,0.443902501272684,1.2527469368452873,5.058573299969475
382,18681,0.444836203389767,1.248018466976701,5.073475395067725
383,18719,0.445795377670445,1.2431816256723316,5.088700308564454
384,18755,0.446725692805902,1.2385101553460243,5.1036202251501095
385,18791,0.447668366825885,1.2337964308050773,5.118707890140754
386,18828,0.448604850652785,1.229133275186069,5.133677943311496
387,18864,0.449542544975687,1.2244835581782003,5.148583471608719
388,18900,0.450484228636278,1.2198335400713933,5.16370709133865
389,18936,0.451422377625374,1.215220267236905,5.178765467136981
390,18972,0.452362007433119,1.2106188927633328,5.19379405561099
391,19007,0.453276027075864,1.2061612356848332,5.208364784605993
392,19043,0.454214488032958,1.2016030451398536,5.223443336669798
393,19080,0.455159582842845,1.1970316295532646,5.238657920207278
394,19114,0.456086208163254,1.1925679446155373,5.253492627850131
395,19149,0.457011180330961,1.188130275665935,5.268281112493346
396,19184,0.457956341008178,1.18361426724331,5.28346506570044
397,19219,0.458890496793447,1.1791691198393108,5.298542179923732
398,19254,0.459821642821629,1.1747562682427137,5.313473954309301
399,19289,0.460771228109613,1.1702743986482371,5.328680903859564
400,19323,0.461690741430782,1.1659520329582413,5.343457652659221
401,19358,0.462634708797527,1.1615325892845019,5.358715008587551
402,19391,0.463553540664964,1.1572481111146464,5.373494576052107
403,19425,0.464470475907372,1.152989375797111,5.388204329621589
404,19460,0.465410406764585,1.1486412539671087,5.403296127395152
405,19495,0.466339485553538,1.1443605591600612,5.418341705512323
406,19530,0.467264221543597,1.1401167773910061,5.433262925571217
407,19564,0.468204974813509,1.1358166909659828,5.448383344177306
408,19598,0.469124372472242,1.1316308822969328,5.463117619852549
409,19632,0.47006856336675,1.1273492378170258,5.478440455627904
410,19666,0.471005059944012,1.1231194418991364,5.493600167697317
411,19699,0.471923255291032,1.1189886041604509,5.508389070315658
412,19732,0.47283847741877,1.114887107874575,5.52310131738958
413,19765,0.473769489196254,1.110731110389763,5.538154347042241
414,19799,0.474698855306796,1.1065987179465684,5.553248281367824
415,19833,0.475628052109535,1.1024832231083468,5.56825404840451
416,19868,0.476561106546983,1.098366791292928,5.5833021092673665
417,19901,0.477495993150139,1.0942584112649718,5.5983470995853954
418,19934,0.47841886092183,1.0902185964683202,5.613386080557042
419,19965,0.479326861383215,1.0862590448493856,5.628090200687263
420,19997,0.480254118946297,1.0822309701248436,5.643094900582322
421,20031,0.481195698858119,1.0781565636870973,5.658234974402478
422,20063,0.482117772095057,1.0741819901275793,5.673233861894838
423,20095,0.483043038731096,1.0702089044216359,5.6882654545279445
424,20127,0.483961168698013,1.0662814801655918,5.703173505382859
425,20160,0.484884935703903,1.0623449531347249,5.718075328925738
426,20193,0.485816969020819,1.0583883720972835,5.733129299883879
427,20226,0.486731539077913,1.054520654023051,5.748039278389019
428,20260,0.487667648354937,1.0505768700739697,5.763292766942613
429,20292,0.488598101559535,1.0466718900629037,5.778355433842194
430,20324,0.489500139005412,1.0429003391742526,5.79294995391617
431,20356,0.490434355376356,1.0390088684399093,5.808082006420018
432,20389,0.491365670057659,1.0351442132346276,5.823312194104346
433,20397,0.491589178154375,1.0342189056203503,5.8269546951441225
434,20422,0.492292880558473,1.03131111476885,5.838381112732835
